Sr.no,Page No,Rank,product name,product brand,product colour,Product_id,product url,model,type,category,listing type,product price,currency code,product release date,lowest ask,last highest bid time,last lowest ask time,last sale,last sale date,this sale,change value,change percentage,voltality,premium price,product sold,product avg price,product last90 avr price,product desp,product img url,crawled date
39,23,39,Jordan 4 Retro Military Black (TD),Jordan,Military Black (TD),b70b47aa-6e29-4019-9133-b8fd82b8093a,https://stockx.com/air-jordan-4-retro-military-black-td,Jordan 4 Retro,New,sneakers,STANDARD,70,USD,21-05-2022,75,2023-04-07T06:58:56Z,2023-04-07T09:40:15Z,93,2023-04-07T04:21:52Z,13,20,0.273973,0.299474,0.329,2229,80,91,"Air Jordan 4 Retro Military Black TD shows similar color blocking and materials of the OG ""Military Blue"" colorway from 1989.
<br>
<br>
Air Jordan 4 Retro Military Black TD has a smooth white leather upper, bolstered with forefoot overlays in grey suede. Its TPU eyelets have black accents that contrast its white upper. It features a molded heel tab and a Jumpman logo display on its woven tongue tag. The shoe also features lightweight cushioning, a two-tone polyurethane midsole, and an enhanced Air-sole unit beneath the heel.
<br>
<br>
The toddlers’ Air Jordan 4 Retro Military Black was released on 31st May 2022 at a retail price of $200.",https://images.stockx.com/images/Air-Jordan-4-Retro-Military-Black-TD-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1657543944,07-04-2023 16:41
40,23,40,Nike Air Max 90 NRG Bacon (2021),Nike,Bacon (2021),b2330041-6173-41e6-a681-a72a8ac674e4,https://stockx.com/nike-air-max-90-nrg-bacon-2021,Nike Air Max 90 NRG,New,sneakers,STANDARD,140,USD,26-03-2021,126,2023-04-06T12:52:10Z,2023-04-05T13:04:29Z,179,2023-04-07T05:55:16Z,14,52,0.406983,0.099463,0.276,2174,156,155,"The Nike Air Max 90 Bacon is still one of the most highly sought-after Air Max runners of all time. So much so that Nike brought back the 2004 design to celebrate Air Max Day in 2021. It is not often that Nike retros collaborations, while most rarely resurface. But with its continuously growing fan base and pleas from Air Max fans to revive the 16-year-old colorway, Nike brought back the sneaker in its OG form.
<br>
<br>
The Nike Air Max 90 Bacon returns with all of the design qualities from the 2004 collaboration with Dave’s Quality Meat’s creator, David Ortiz. Mimicking the different shades of colors that appear from raw bacon, the sneaker is composed of various shades of brown, red, pink, and off-white. With a combination of suede, tumbled leather, and mesh, this Air Max 90 brings a luxe feel to the traditional 1990 model. 
<br>
<br>
The Nike Air Max 90 Bacon released in March of 2021 for $140.",https://images.stockx.com/images/Nike-Air-Max-90-NRG-Bacon-2021-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1616604639,07-04-2023 16:41
42,24,1,Jordan 5 Retro Dark Concord (GS),Jordan,Dark Concord (GS),f3a160e2-16c0-4c3e-8da0-4cab0dc170c1,https://stockx.com/air-jordan-5-retro-dark-concord-gs,Jordan 5 Retro,New,sneakers,STANDARD,150,USD,06-08-2022,96,2023-04-07T06:06:52Z,2023-04-06T06:55:10Z,110,2023-04-07T07:50:21Z,13,10,0.1,0.20748,-0.267,2094,135,135,"The Air Jordan 5 Retro Dark Concord (Gradeschool) is Jordan Brand’s new colorway that was released as part of its Fall 2022 lineup.
<br>
<br>
The new Air Jordan 5 Retro Dark Concord (Gradeschool) is features a dark concord, white, and black color scheme. The offering features a smooth, white leather top that is contrasted by bright purple hits. The white leather top is then paired with the concord contrasted accents and a sock-liner. The design is completed by reflective tongues and a black midsole on top of an icy translucent outsole.
<br>
<br>
During its release in August 2022, Air Jordan 5 Retro Dark Concord (Gradeschool) retailed at $150.",https://images.stockx.com/images/Air-Jordan-5-Retro-Dark-Concord-GS-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1660253292,07-04-2023 16:41
43,24,2,Nike Dunk High Lakers,Nike,Lakers,2de7583b-3525-4f63-a4b1-5bc78c175bcb,https://stockx.com/nike-dunk-high-lakers,Nike Dunk High,New,sneakers,STANDARD,110,USD,16-08-2022,82,2023-04-06T04:51:55Z,2023-04-06T13:25:02Z,64,2023-04-07T10:33:29Z,16,-31,-0.336611,0.33788,-0.427,2080,109,96,"The Nike Dunk High Lakers decks out the iconic basketball shoe in the colors of LA's NBA championship team.
<br>
<br>
Court purple overlays and a matching Swoosh are placed over an amber foundation on the soft leather upper. The high-top shoe has a woven Nike tag on top of the breathable nylon tongue and a perforated toe box, in addition to the color blocking that is reminiscent of the original models. A long-lasting rubber cup sole is joined by white sides and a sturdy purple rubber outsole.
<br>
<br>
The Nike Dunk High Lakers debuted on August 16, 2022. It originally retailed at $125.",https://images.stockx.com/images/Nike-Dunk-High-Lakers-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1666162444,07-04-2023 16:41
44,24,3,"Timberland 6"" Boot Black Nubuck Premium",Timberland,Black Nubuck Premium,3414f48d-e8bf-463f-9e6b-9d8520a202b9,https://stockx.com/timberland-6-black-nubuck,"Timberland 6"" Boot",New,sneakers,STANDARD,190,USD,01-01-2018,113,2023-03-26T10:21:06Z,2023-04-07T04:12:11Z,137,2023-04-06T22:25:08Z,13,6,0.045802,0.093842,-0.279,2061,141,134,"The Timberland 6-Inch Black Nubuck features a black Nubuck leather construction which comes from top-grain calfskin or cowhide. The leather is layered on the collar to create comfort and protect the feet from outside elements. Timberland also includes anti-fatigue technology that absorbs sudden impact and returns that energy to where it came from.
<br>
<br>
The Timberland 6-Inch Black Nubuck released in January of 2018 and retailed for $190.",https://images.stockx.com/images/Timberland-6-Black-Nubuck-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1637680363,07-04-2023 16:41
45,24,4,Jordan 13 Retro Obsidian Powder Blue White,Jordan,Obsidian Powder Blue White,8ffa1824-ddc3-4965-a0b7-80bb626e4010,https://stockx.com/air-jordan-13-retro-white-obsidian-powder-blue,Jordan 13 Retro,New,sneakers,STANDARD,190,USD,18-09-2021,175,2023-04-04T06:38:10Z,2023-04-06T18:55:52Z,196,2023-04-07T00:20:23Z,11,26,0.152941,0.106282,0.032,2021,195,190,"Jordan Brand added Charlotte Hornets flair to their Fall 2021 line-up with the Air Jordan 13 Obsidian.
<br>
<br>
The Air Jordan 13 Obsidian arrives in similar color blocking as the renowned Jordan 13 He Got Game. It features a white tumbled leather upper with dark Obsidian underlays and a light blue Jumpman tongue embroidery. In traditional fashion, a holographic bubble on the ankle adds the finishing touch.
<br>
<br>
The Air Jordan 13 Obsidian released in September of 2021 and retailed for $190.",https://images.stockx.com/images/Air-Jordan-13-Retro-White-Obsidian-Powder-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1630615428,07-04-2023 16:41
46,24,5,Nike Dunk Low Two-Toned Grey (PS),Nike,Two-Toned Grey (PS),513bea39-3606-4f29-8191-b9463180ba1e,https://stockx.com/nike-dunk-low-two-toned-grey-ps,Nike Dunk Low,New,sneakers,STANDARD,60,USD,01-03-2022,65,2023-04-05T08:44:49Z,2023-04-07T06:11:11Z,73,2023-04-07T04:08:06Z,13,-12,-0.141176,0.063548,0.217,2022,87,91,"The Nike Dunk Low Two Toned Grey (Preschool) has the perforated toebox that the brand has become so famous for. White shoe laces lay on top of a white tongue that has splashes of grey and blue.
<br>
<br>
On this model, you can find a grey sole, white midsole, and a white base for the body. On top of the white base, there are patches of grey leather. The famous swoosh symbol on the side is made from white leather.
<br>
<br>
The Nike Dunk Low Two Toned Grey PS first came out in March of 2022. The initial retail price for this model was $100.",https://images.stockx.com/images/Nike-Dunk-Low-Two-Toned-Grey-PS-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1647360091,07-04-2023 16:41
47,24,6,Jordan 1 Retro High Shadow 2.0 (GS),Jordan,Shadow 2.0 (GS),46961046-bbab-40f0-9ba9-886f51361ed1,https://stockx.com/air-jordan-1-retro-high-black-white-light-smoke-grey-gs,Jordan 1 Retro High,New,sneakers,STANDARD,130,USD,15-05-2021,182,2023-04-06T14:09:39Z,2023-04-07T04:45:10Z,215,2023-04-07T07:46:03Z,14,15,0.069675,0.074121,0.654,2011,210,200,"The Air Jordan 1 Retro High Black White Light Smoke Grey GS features a black, white, and light smoke grey leather upper along the toe box and the sides of the silhouette. The upper is further wrapped in overlays of smoke grey that sit on top of a white midsole and dark black outsole, and a grey Swoosh logo and Air Jordan badges on the sides of the shoe complete the design. 
<br>
<br>
The Air Jordan 1 Retro High Black White Light Smoke Grey GS released in May of 2021 and retailed for $130.",https://images.stockx.com/images/Air-Jordan-1-Retro-High-Black-White-Light-Smoke-Grey-GS-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1621454282,07-04-2023 16:41
48,24,7,adidas NMD R1 Primeblue Triple Black,adidas,Triple Black,fd2460c2-1ea9-4a8f-a581-3c0eff78b4d4,https://stockx.com/adidas-nmd-r1-primeblue-triple-black,adidas NMD R1 Primeblue,New,sneakers,STANDARD,140,USD,06-06-2021,69,2023-04-04T13:35:35Z,2023-04-07T07:01:47Z,79,2023-04-07T01:25:57Z,13,-6,-0.070588,0.089132,-0.436,1933,93,93,"The adidas NMD R1 Primeblue Triple Black is made from recycled material made in part with Parley Ocean Plastic.
<br>
<br>
The sneaker is purely black in color, from the laces to the sole, the tongue, and even the decorative highlights. The adidas trefoil logo is displayed on the top of the tongue, on the heel, and on the front end of the sole. The adidas NMD R1 Primeblue Triple Black also has three stripes on each side of the shoe and is completed with a stretchy knit upper.
<br>
<br>
The adidas NMD R1 Primeblue Triple Black was released in June of 2021 at the retail price of $140.",https://images.stockx.com/images/adidas-NMD-R1-Primeblue-Triple-Black-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1634588669,07-04-2023 16:41
49,24,8,Jordan 1 Mid Chicago Toe,Jordan,Chicago Toe,18b06bac-a376-48e0-af79-0102348c69fa,https://stockx.com/air-jordan-1-mid-chicago-toe,Jordan 1 Mid,New,sneakers,STANDARD,115,USD,01-04-2020,159,2023-01-12T22:16:04Z,2023-04-07T10:14:34Z,236,2023-04-07T06:07:55Z,20,0,-0.003328,0.1196,1.049,1928,253,227,"The Jordan 1 Mid Chicago Toe features a black, white, and Gym Red leather and nylon upper. From there, a nylon tongue featuring a black ""Jumpman"" logo set and a white midsole complete the design.
<br>
<br>
The Jordan 1 Mid Chicago Toe released in April of 2020 and retailed for $115.",https://images.stockx.com/images/Air-Jordan-1-Mid-Chicago-Toe-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1616187353,07-04-2023 16:41
50,24,9,Jordan 1 Low Stealth French Blue (Women's),Jordan,Stealth French Blue (Women's),8eb58b28-d5a8-4715-8684-976a0764abf0,https://stockx.com/air-jordan-1-low-stealth-french-blue-w,Jordan 1 Low,New,sneakers,STANDARD,100,USD,13-08-2022,117,2023-04-01T06:31:00Z,2023-03-27T08:28:47Z,144,2023-04-07T04:05:23Z,9,0,0,0.173656,0.44,1932,124,139,"The Air Jordan 1 Low Stealth French Blue W features a color-blocking pattern. It is designed with a leather upper in white and French blue, with a mesh tongue in stealth grey.
<br>
<br>
The low-top shoe features an all-leather upper with a clean white foundation and contrasting gray and blue forefoot and heel overlays. The tongue is embellished with a matching blue Jumpman, and the heel is embroidered with a vintage Wings logo. A rubber cup sole that has encapsulated Air Sole cushioning in the heel supports the low top. It all sits on a white leather base.
<br>
<br>
The Air Jordan 1 Low Stealth French Blue W was released on the market on August 13, 2022. It originally retailed at $100.",https://images.stockx.com/images/Air-Jordan-1-Low-Stealth-French-Blue-W-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1659334864,07-04-2023 16:41
51,24,10,Nike SB Dunk Low Pro Parra Abstract Art (2021),Nike,Parra Abstract Art (2021),746376c0-1fd5-449f-8eab-6c32d9489cf2,https://stockx.com/nike-sb-dunk-low-parra-2021,Nike SB Dunk Low Pro,New,sneakers,STANDARD,110,USD,31-07-2021,229,2023-04-06T10:35:16Z,2023-04-06T21:07:22Z,521,2023-04-07T03:52:28Z,10,216,0.707257,0.120244,3.734,1876,400,402,"Nike and Dutch artist and sneaker collab veteran Parra teamed up for an Olympic inspired Nike SB Dunk Low with the Nike SB Dunk Low Parra Abstract Art.
<br>
<br>
The Nike SB Dunk Low Parra Abstract Art highlights Parra's surreal take on pop art. Off-white leather on the upper creates a blank canvas so that overlays smothered in vibrant, retro Parra patterns rise to prominence. Additional details like the embroidered mini-Swoosh on the toe box and gum outsole offer nostalgic appeal.
<br>
<br>
The Nike SB Dunk Low Parra Abstract Art released in July of 2021 and retailed for $110.",https://images.stockx.com/images/Nike-SB-Dunk-Low-Parra-2021-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1627326877,07-04-2023 16:41
52,24,11,Nike Dunk Low Terry Swoosh (Women's),Nike,Terry Swoosh (Women's),0b039475-17bf-4fe6-92b9-d9b8eb00b55c,https://stockx.com/nike-dunk-low-terry-swoosh-w,Nike Dunk Low,New,sneakers,STANDARD,110,USD,01-12-2022,107,2023-04-06T22:44:44Z,2023-04-06T12:19:53Z,115,2023-04-07T05:45:06Z,13,-11,-0.087302,0.182402,0.045,1853,138,137,"The Nike Dunk Low Terry Swoosh W features a mix of different hues, with the most prominent ones being cream, coral, and pearl rose.
<br>
<br>
The upper of this Low Nike Dunk for Women is primarily constructed using leather and suede materials. The design includes a heel tab and fuzzy Swoosh, both of which are made from terry fabric. It has a perforated toe cap and cotton shoe laces. This shoe rests on a black and white midsole and outsole, all of which are made of rubber.
<br>
<br>
The Nike Dunk Low Terry Swoosh W hit the market on December 1st, 2022, with a retail price set at $110.",https://images.stockx.com/images/Nike-Dunk-Low-Terry-Swoosh-W-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1667976756,07-04-2023 16:41
53,24,12,Nike Dunk Low Prism Pink (2017/2022) (GS),Nike,Prism Pink (2017/2022) (GS),273a2f3d-4171-4306-bde6-704636036b2c,https://stockx.com/nike-dunk-low-pink-gs,Nike Dunk Low,New,sneakers,STANDARD,85,USD,01-07-2017,76,2023-04-07T10:54:18Z,2023-04-07T06:40:03Z,75,2023-04-07T09:31:10Z,13,-10,-0.117647,0.46304,-0.118,1851,101,109,"The Nike Dunk Low Prism Pink (2017/2022) (GS) is a grade school-sized shoe that features a light pink upper made of soft leather with a feathery texture.
<br>
<br>
The Nike Dunk Low Prism Pink (2017/2022) (GS) has perforated tox box. Smooth pink leather overlays appear on the heel, collar, Swoosh, eyestays, and toe cap. The nylon tongue has a pink tag with pink Nike branding and Swoosh. Embroidered Nike branding also appears pink-on-pink on the heel tab. The sock lining and midsole are matching light pink textured fabric. The midsole and outsole are matching pink rubber.
<br>
<br>
Nike Dunk Low Prism Pink (2017/2022) (GS) was released on July 1, 2017 for $85 retail.",https://images.stockx.com/images/Nike-Dunk-Low-Pink-GS-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1648741018,07-04-2023 16:41
54,24,13,adidas Yeezy 500 Ash Grey,adidas,Ash Grey,aca31dd7-7652-4832-80bb-00a4e2fb6b3b,https://stockx.com/adidas-yeezy-500-ash-grey,adidas Yeezy 500,New,sneakers,STANDARD,200,USD,04-12-2021,225,2023-03-31T20:08:59Z,2023-04-07T10:11:00Z,300,2023-04-06T23:13:23Z,9,60,0.25,0.056911,0.5,1826,240,255,"Drawing inspiration from 90s hiking shoes, the adidas Yeezy 500 Ash Grey features a layered upper constructed with Ash Grey mesh, suede, and leather. At the base, a sculptural brown adiPRENE sole adds responsiveness and support. 
<br>
<br>
The adidas Yeezy 500 Ash Grey released in December of 2021 and retailed for $200.",https://images.stockx.com/images/adidas-Yeezy-500-Ash-Grey-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1637337630,07-04-2023 16:41
55,24,14,Jordan 4 Retro Starfish (W),Jordan,Starfish (Women's),1501dffb-d504-4b7d-b0f7-ad01260bae4f,https://stockx.com/air-jordan-4-retro-starfish-w,Jordan 4 Retro,New,sneakers,STANDARD,200,USD,22-01-2021,99,2023-04-06T12:11:14Z,2023-04-07T09:01:59Z,128,2023-04-06T22:15:33Z,13,-33,-0.207308,0.32889,-0.36,1613,199,197,"Jordan Brand looked to the stars as inspiration for the Jordan 4 Retro Starfish (W). This Women’s exclusive blends style with functionality through its use of technical materials that are commonly found on astronaut suits.

The upper of the women's Jordan 4 Retro Starfish (W) is composed of black metallic mesh with hits of Starfish orange outlining the shoe’s paneling. Matte TPU heel tabs and wings alongside black netting on the quarter panels nod to classic Jordan 4 features. Raw edge construction on the tongue exposes foam material, similar to the Jordan 4 Off-White (W). A black, grey, and Starfish orange sole completes this astronomical design.

The women's Jordan 4 Retro Starfish (W) released in January of 2021 and retailed for $200.",https://images.stockx.com/images/Air-Jordan-4-Retro-Starfish-W-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1611766779,07-04-2023 16:41
56,24,15,New Balance 530 Ivory,New Balance,Ivory,3c1c3be4-8c68-4bdd-a760-2a393018beb7,https://stockx.com/new-balance-530-ivory,New Balance 530,New,sneakers,STANDARD,80,USD,05-03-2020,74,2023-04-05T12:38:53Z,2023-04-04T20:15:01Z,125,2023-04-07T10:13:28Z,13,1,0.004368,0.12563,0.555,1526,100,101,"Since its launch in 1992, New Balance 530 Ivory has become a popular unisex sneaker due to its performance running shoe design.
<br>
<br>
New Balance 530 Ivory's upper is made of synthetic leather, while the midsole is produced through a cold cement process. New Balance 530 Ivory's design is ivory, white, and black, with a style code of MR530SH. The sneaker weighs 339 grams (12 oz.) and features a lace-up closure. New Balance 530 Ivory also features the New Balance ""N"" logo on its quarter panel.
<br>
<br>
New Balance 530 Ivory became available on July 5, 2022, at a retail price of $80.",https://images.stockx.com/images/New-Balance-530-Ivory.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1648021405,07-04-2023 16:41
57,24,16,Jordan 4 Retro Union Off Noir,Jordan,Union Off Noir,6f88fc3e-2411-4a68-a0bf-e834f091173f,https://stockx.com/air-jordan-4-retro-union-off-noir,Jordan 4 Retro,New,sneakers,STANDARD,250,USD,29-08-2020,496,2023-04-07T00:05:06Z,2023-04-07T08:38:52Z,775,2023-04-07T04:26:59Z,12,150,0.24,0.111492,2.1,1490,748,746,"2020 brings another Union LA collaboration with Jordan Brand with the Air Jordan 4 Union LA Off Noir. Similar to 2018’s unique construction, the product of this second partnership isn’t immune to creative design. 
<br>
<br>
The Air Jordan 4 Union LA Off Noir features a mixture of materials and colors. The upper is constructed out of black, white, and blue mesh, suede, and nylon. Hits of, what looks like infrared, can be found on the Nike Air heel and the tip of the wings. These Union Jordans dropped in August of 2020 and retailed for $225.",https://images.stockx.com/images/Air-Jordan-4-Retro-Union-Off-Noir-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1609356937,07-04-2023 16:41
58,24,17,Nike Air Force 1 Low Drake NOCTA Certified Lover Boy (Includes Love You Forever Special Edition Book),Nike,Drake NOCTA Certified Lover Boy (Includes Love You Forever Special Edition Book),970c211a-0365-43ba-9650-6774e5c75623,https://stockx.com/nike-air-force-1-low-drake-nocta-certified-lover-boy-love-you-forever-edition,Nike Air Force 1 Low,New,sneakers,STANDARD,160,USD,06-12-2022,204,2023-04-03T01:40:49Z,2023-04-07T09:32:17Z,243,2023-04-06T20:00:17Z,12,40,0.197044,0.112053,0.519,1416,217,211,DISCLAIMER: Nike x Drake Nocta Love You Forever Special Edition Book must be included.,https://images.stockx.com/images/Nike-Air-Force-1-Low-Drake-NOCTA-Certified-Lover-Boy-Love-You-Forever-Edition-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1671736914,07-04-2023 16:41
59,24,18,Jordan 11 Retro Space Jam (2016),Jordan,Space Jam (2016),5ee9da0d-d10a-4d5f-9b2c-6e170ac87aaf,https://stockx.com/jordan-11-retro-space-jams-2016,Jordan 11 Retro,New,sneakers,STANDARD,220,USD,10-12-2016,386,2023-03-29T06:06:31Z,2023-04-07T08:15:56Z,392,2023-04-07T01:55:27Z,15,-84,-0.176471,0.098148,0.782,1412,432,439,"<p>The <a href=""https://stockx.com/jordan-11-retro-space-jams-2016""> Air Jordan 11 Space Jam </a> has released twice since it first appeared on the feet of Michael Jordan in the 1995 NBA Playoffs. The 2016 Jordan 11 Space Jam marks the third time that this iconic shoe and immensely popular colorway hit retail shelves. The Black, Dark Concord and White colorway received the Space Jam nickname due to the product placement in Space Jam the movie that released in 1996. With 2016 being the 20th anniversary and the rumors of LeBron James playing a role, the Jordan 11 Space Jam captures the spotlight once again with a retro release. After early speculations had the colors and shape of the silhouette slightly off, official images seem to have a majority of sneakerheads anticipating this release. If pre-release action is any indicator, the 2016 Air Jordan 11 Space Jam is one of the biggest release. </p>",https://images.stockx.com/images/Jordan-11-Retro-Space-Jams-2016-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1606319512,07-04-2023 16:41
60,24,19,Nike Air Huarache Triple Black (2021),Nike,Triple Black (2021),8d34026f-3fd4-4a67-8641-063920db7aac,https://stockx.com/nike-air-huarache-triple-black-2021,Nike Air Huarache,New,sneakers,STANDARD,120,USD,05-08-2021,72,2023-04-07T02:42:33Z,2023-04-06T06:36:04Z,82,2023-04-07T02:08:08Z,13,0,0,0,-0.317,1398,99,86,"The Nike Air Huarache Triple Black 2021 falls under the gap of Nike sneakers. This sneaker features a midsole forefoot flex ridges that are deeply and highly sculpted.
<br>
<br>
The Nike Air Huarache Triple Black 2021 is entirely made up of synthetic leather and a nylon combo that is paired to the neoprene bootie. The sneaker also features a flexible molded heel structure. This sneaker’s entire upper part is made up of an encapsulated Air unit. The entire sneaker is black colored.
<br>
<br>
The Nike Air Huarache Triple Black 2021 was made available at the retail price of $120 on August 5th, 2021.",https://images.stockx.com/images/Nike-Air-Huarache-Triple-Black-2021-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1638551093,07-04-2023 16:41
61,24,20,New Balance 990v2 Salehe Bembury Sand Be The Time,New Balance,Salehe Bembury Sand Be The Time,54afa139-cb6e-4aba-b91d-196f99fb7037,https://stockx.com/new-balance-990v2-salehe-bembury-sand-be-the-time,New Balance 990v2,New,sneakers,STANDARD,200,USD,08-12-2022,205,2023-04-07T06:57:09Z,2023-04-03T11:03:24Z,210,2023-04-07T00:26:18Z,13,-122,-0.368933,0.226225,0.05,1339,262,247,"The New Balance 990v2 Salehe Bembury Sand Be The Time is a collaboration between streetwear designer Salehe Bembury and New Balance.
<br>
<br>
The upper of this 990v2  running shoe sports terra cotta spacer mesh underlays, misty rose hairy suede overlays, reflective silver hits on the toe box, and a purple passion chenille ""N"" on the side panel. The ABZORB midsole is terra cotta and the insole is cork with New Balance and Salehe Bembury branding. The rubber outsole is also purple passion.
<br>
<br>
The New Balance 990v2 Salehe Bembury Sand Be The Time debuted on December 8th, 2022 for a retail price of $200.",https://images.stockx.com/images/New-Balance-990v2-Salehe-Bembury-Sand-Be-The-Time-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1672393792,07-04-2023 16:41
62,24,21,Nike Air Force 1 Low Luxe Summit White Light Bone,Nike,Summit White Light Bone,8d7f80ad-aae3-4a8c-ac89-227aabbb2855,https://stockx.com/nike-air-force-1-low-luxe-summit-white-light-bone,Nike Air Force 1 Low Luxe,New,sneakers,STANDARD,130,USD,16-02-2022,96,2023-04-06T21:06:16Z,2023-04-07T03:58:55Z,149,2023-04-07T09:38:21Z,12,-14,-0.09037,0.138603,0.142,1332,145,141,"The Nike Air Force 1 Low Luxe Summit White Light Bone has a white leather upper with a cushioned mesh collar, wavy eye stays, and a perforated toe box. 
<br>
<br>
The rubber outsole, heel tab and ""Air"" branding on the midsole all have hints of Light Bone. The Nike Swoosh branding is printed on both sides of the sneakers and their heels. Additionally, it features a padded tongue, a round toe cap and rugged soles with Nike branding and a large Swoosh emblem on its laterals. Full-length AIR units are included on the soles.
<br>
<br>
The Nike Air Force 1 Low Luxe Summit White Light Bone was released on February 16th, 2022, and retailed at $130.",https://images.stockx.com/images/Nike-Air-Force-1-Low-Luxe-Summit-White-Light-Bone-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1646409909,07-04-2023 16:41
63,24,22,New Balance 550 White Vibrant Orange,New Balance,White Vibrant Orange,0242b79c-367d-447d-a31b-6926d437ff65,https://stockx.com/new-balance-550-white-vibrant-orange,New Balance 550,New,sneakers,STANDARD,120,USD,01-06-2022,73,2023-03-27T16:07:44Z,2023-04-07T08:08:03Z,129,2023-04-07T10:20:43Z,10,40,0.446984,0.128658,0.073,1316,126,99,"The New Balance 550 White Vibrant Orange is a great running shoe for those who are looking for a durable and comfortable option.
<br>
<br>
As the name suggests, the shoe has Vibrant Orange shades on the lower side of the sole. However, the upper part of the shoe is white and is made of a sturdy synthetic material that can withstand a lot of wear and tear, and the vibrant orange color is conspicuous and stylish. The midsole is cushioned for additional support, while the outsole is grippy for extra footing.
<br> 
<br> 
The New Balance 550 White Vibrant Orange had a retail price of $100 when it was released in January 2022.",https://images.stockx.com/images/New-Balance-550-White-Vibrant-Orange-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1657606123,07-04-2023 16:41
64,24,23,Jordan 11 Retro Low IE Light Orewood Brown,Jordan,Light Orewood Brown,f16c341d-c921-4224-8309-fea66c7f1a2c,https://stockx.com/air-jordan-11-retro-low-ie-light-orewood-brown,Jordan 11 Retro Low IE,New,sneakers,STANDARD,185,USD,06-10-2022,81,2023-04-05T08:35:20Z,2023-04-07T09:00:45Z,77,2023-04-07T04:57:50Z,16,-22,-0.227935,0.103135,-0.587,1268,121,101,,https://images.stockx.com/images/Air-Jordan-11-Retro-Low-IE-Light-Orewood-Brown-Product.jpg?fit=fill&bg=FFFFFF&w=300&h=214&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1670596645,07-04-2023 16:41
